,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__colsample_bylevel,param_regressor__colsample_bytree,param_regressor__gamma,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_child_weight,param_regressor__n_estimators,param_regressor__reg_alpha,param_regressor__reg_lambda,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
39,9.844943046569824,0.07333721562721691,0.03293013572692871,0.0010564767640666177,0.8420415312341697,0.7519605609730045,0.21692582461898652,0.04985047343973735,5,6,1960,0.8866803872980475,1.5435744933668558,0.7045913620871154,"{'regressor__colsample_bylevel': 0.8420415312341697, 'regressor__colsample_bytree': 0.7519605609730045, 'regressor__gamma': 0.21692582461898652, 'regressor__learning_rate': 0.04985047343973735, 'regressor__max_depth': 5, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 1960, 'regressor__reg_alpha': 0.8866803872980475, 'regressor__reg_lambda': 1.5435744933668558, 'regressor__subsample': 0.7045913620871154}",-0.19797171652317047,-0.19406014680862427,-0.19437599182128906,-0.19546928505102792,0.0017741781144299663,44,-0.11177634447813034,-0.10578769445419312,-0.10722566395998001,-0.1082632342974345,0.0025525668690130833
88,13.599335670471191,0.6323164207540907,0.039977709452311196,0.0029599592777040146,0.7308748092232434,0.8609444054453783,0.18941078277845785,0.05570002192816784,7,5,1771,0.14991742734877378,1.417005580930566,0.9166757705179198,"{'regressor__colsample_bylevel': 0.7308748092232434, 'regressor__colsample_bytree': 0.8609444054453783, 'regressor__gamma': 0.18941078277845785, 'regressor__learning_rate': 0.05570002192816784, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 1771, 'regressor__reg_alpha': 0.14991742734877378, 'regressor__reg_lambda': 1.417005580930566, 'regressor__subsample': 0.9166757705179198}",-0.19761747121810913,-0.1946687400341034,-0.1941281408071518,-0.19547145068645477,0.0015334307880820067,45,-0.04555573686957359,-0.04187290742993355,-0.04331635311245918,-0.04358166580398878,0.0015151680409743028
81,16.15512816111247,0.2393298268391828,0.05849194526672363,0.0007816705254530586,0.7763921964291292,0.9044508166671787,0.3801139299448433,0.06956387406078443,11,6,1542,0.3488682665429953,4.218116576991303,0.9491858223363187,"{'regressor__colsample_bylevel': 0.7763921964291292, 'regressor__colsample_bytree': 0.9044508166671787, 'regressor__gamma': 0.3801139299448433, 'regressor__learning_rate': 0.06956387406078443, 'regressor__max_depth': 11, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 1542, 'regressor__reg_alpha': 0.3488682665429953, 'regressor__reg_lambda': 4.218116576991303, 'regressor__subsample': 0.9491858223363187}",-0.1971554309129715,-0.1936483234167099,-0.19563201069831848,-0.19547858834266663,0.0014358747768042296,46,-0.01167302206158638,-0.010930174961686134,-0.011526848189532757,-0.011376681737601757,0.0003213180417402778
1,5.781133651733398,0.11485589942366022,0.032358249028523765,0.005239743684996696,0.7428600453765822,0.8952665418846558,0.028205789513550128,0.08219987722668247,9,6,485,0.18182496720710062,1.2336180394137353,0.7912726728878613,"{'regressor__colsample_bylevel': 0.7428600453765822, 'regressor__colsample_bytree': 0.8952665418846558, 'regressor__gamma': 0.028205789513550128, 'regressor__learning_rate': 0.08219987722668247, 'regressor__max_depth': 9, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 485, 'regressor__reg_alpha': 0.18182496720710062, 'regressor__reg_lambda': 1.2336180394137353, 'regressor__subsample': 0.7912726728878613}",-0.1970645934343338,-0.1942480355501175,-0.1951289176940918,-0.19548051555951437,0.0011764254822731843,47,-0.08660413324832916,-0.06683631241321564,-0.07581421732902527,-0.07641822099685669,0.008081472657272002
89,1.79586656888326,0.017464067993018098,0.01685778299967448,0.0006907097018527621,0.9160109609638223,0.8923442898655891,0.34697422223355,0.06427244433475962,6,3,168,0.8267988278090783,4.336299178256111,0.8027572771535629,"{'regressor__colsample_bylevel': 0.9160109609638223, 'regressor__colsample_bytree': 0.8923442898655891, 'regressor__gamma': 0.34697422223355, 'regressor__learning_rate': 0.06427244433475962, 'regressor__max_depth': 6, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 168, 'regressor__reg_alpha': 0.8267988278090783, 'regressor__reg_lambda': 4.336299178256111, 'regressor__subsample': 0.8027572771535629}",-0.2003301978111267,-0.19261886179447174,-0.1936996579170227,-0.19554957250754038,0.0034090872468152604,48,-0.17258240282535553,-0.16933469474315643,-0.16971968114376068,-0.17054559290409088,0.0014487925141726658
8,5.2939216295878095,0.022566155246773863,0.021979570388793945,0.0003684286862013019,0.9960660809801551,0.9316734307889971,0.0993578407670862,0.01055221171236024,6,3,692,0.71134195274865,3.6607021621248226,0.8817879924343034,"{'regressor__colsample_bylevel': 0.9960660809801551, 'regressor__colsample_bytree': 0.9316734307889971, 'regressor__gamma': 0.0993578407670862, 'regressor__learning_rate': 0.01055221171236024, 'regressor__max_depth': 6, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 692, 'regressor__reg_alpha': 0.71134195274865, 'regressor__reg_lambda': 3.6607021621248226, 'regressor__subsample': 0.8817879924343034}",-0.20111939311027527,-0.19265583157539368,-0.19309377670288086,-0.19562300046284994,0.003890646740125682,49,-0.17657095193862915,-0.1745932251214981,-0.17308205366134644,-0.17474874357382456,0.001428575581728664
75,5.918009281158447,0.10701297436075165,0.02713775634765625,0.0002976531592166801,0.8136317877853867,0.8012340501615753,0.44982369857250615,0.07075552222935728,6,3,976,0.330348481280914,4.234767295039498,0.7022603089402224,"{'regressor__colsample_bylevel': 0.8136317877853867, 'regressor__colsample_bytree': 0.8012340501615753, 'regressor__gamma': 0.44982369857250615, 'regressor__learning_rate': 0.07075552222935728, 'regressor__max_depth': 6, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 976, 'regressor__reg_alpha': 0.330348481280914, 'regressor__reg_lambda': 4.234767295039498, 'regressor__subsample': 0.7022603089402224}",-0.19819580018520355,-0.19477860629558563,-0.19431892037391663,-0.19576444228490195,0.001729441859129602,50,-0.09652129560709,-0.09215721487998962,-0.09109432250261307,-0.09325761099656422,0.002348213928245372
72,13.865400950113932,0.10540660397630644,0.04836169878641764,0.0011148866318181315,0.7757310833032062,0.9140048757653657,0.44760341884359967,0.061167744211566615,10,4,1397,0.44741236682345464,2.6304690658200927,0.7727411510904189,"{'regressor__colsample_bylevel': 0.7757310833032062, 'regressor__colsample_bytree': 0.9140048757653657, 'regressor__gamma': 0.44760341884359967, 'regressor__learning_rate': 0.061167744211566615, 'regressor__max_depth': 10, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 1397, 'regressor__reg_alpha': 0.44741236682345464, 'regressor__reg_lambda': 2.6304690658200927, 'regressor__subsample': 0.7727411510904189}",-0.19737683236598969,-0.19549308717250824,-0.1944294422864914,-0.19576645394166312,0.0012186944142646705,51,-0.020129632204771042,-0.020205100998282433,-0.01928960345685482,-0.019874778886636097,0.0004149269794500343
53,4.041236639022827,0.03474099972932546,0.020721435546875,0.0005060353323396869,0.9238134637796269,0.8750106295291479,0.48108627423727096,0.04748705795237041,4,1,923,0.5283701212972092,2.245343326426224,0.9406327747080202,"{'regressor__colsample_bylevel': 0.9238134637796269, 'regressor__colsample_bytree': 0.8750106295291479, 'regressor__gamma': 0.48108627423727096, 'regressor__learning_rate': 0.04748705795237041, 'regressor__max_depth': 4, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 923, 'regressor__reg_alpha': 0.5283701212972092, 'regressor__reg_lambda': 2.245343326426224, 'regressor__subsample': 0.9406327747080202}",-0.20101800560951233,-0.1934036910533905,-0.1935897320508957,-0.19600380957126617,0.0035463854129390913,52,-0.15955281257629395,-0.16037335991859436,-0.15861354768276215,-0.15951324005921683,0.0007189850552118864
87,8.1714186668396,0.38085572729145317,0.031936963399251304,0.0011234598894319496,0.7455024639198253,0.7935166203386644,0.12424456990723287,0.08439462925726769,9,4,697,0.7140640822236142,2.4759259485234506,0.9263905875580349,"{'regressor__colsample_bylevel': 0.7455024639198253, 'regressor__colsample_bytree': 0.7935166203386644, 'regressor__gamma': 0.12424456990723287, 'regressor__learning_rate': 0.08439462925726769, 'regressor__max_depth': 9, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 697, 'regressor__reg_alpha': 0.7140640822236142, 'regressor__reg_lambda': 2.4759259485234506, 'regressor__subsample': 0.9263905875580349}",-0.19835318624973297,-0.19533811509609222,-0.19445781409740448,-0.19604970514774323,0.0016679830839451144,53,-0.03302983194589615,-0.031048186123371124,-0.03254097327589989,-0.03220633044838905,0.0008428995226739877
56,18.882489442825317,0.28988542391291855,0.05672891934712728,0.0011486273145610774,0.9851234452229676,0.9670791351672748,0.22782837639285647,0.07201325978015367,11,2,1471,0.6468483616687238,2.0530735359594887,0.7688184237114849,"{'regressor__colsample_bylevel': 0.9851234452229676, 'regressor__colsample_bytree': 0.9670791351672748, 'regressor__gamma': 0.22782837639285647, 'regressor__learning_rate': 0.07201325978015367, 'regressor__max_depth': 11, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 1471, 'regressor__reg_alpha': 0.6468483616687238, 'regressor__reg_lambda': 2.0530735359594887, 'regressor__subsample': 0.7688184237114849}",-0.19933991134166718,-0.19492967426776886,-0.19400379061698914,-0.19609112540880838,0.002328128384468397,54,-0.013225519098341465,-0.014979721046984196,-0.013404332101345062,-0.013869857415556908,0.0007881799637073234
21,9.81820241610209,0.1022602048128363,0.030145009358723957,0.0006515669147441892,0.9774080854835687,0.9632018060142942,0.1289708138575778,0.0759984046034179,5,1,1695,0.260829174830409,4.485014799031697,0.989625805386638,"{'regressor__colsample_bylevel': 0.9774080854835687, 'regressor__colsample_bytree': 0.9632018060142942, 'regressor__gamma': 0.1289708138575778, 'regressor__learning_rate': 0.0759984046034179, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 1695, 'regressor__reg_alpha': 0.260829174830409, 'regressor__reg_lambda': 4.485014799031697, 'regressor__subsample': 0.989625805386638}",-0.1989787220954895,-0.19454233348369598,-0.19521193206310272,-0.19624432921409607,0.001952736351336621,55,-0.08535351604223251,-0.08403106778860092,-0.08474064618349075,-0.08470841000477473,0.0005403682227869994
20,13.147195736567179,0.07652049246542751,0.0454712708791097,0.0010260638642822584,0.7679487325593813,0.8935518371228349,0.08718321450249572,0.0790937738102466,11,2,971,0.13752094414599325,1.864265404201034,0.7340420563721767,"{'regressor__colsample_bylevel': 0.7679487325593813, 'regressor__colsample_bytree': 0.8935518371228349, 'regressor__gamma': 0.08718321450249572, 'regressor__learning_rate': 0.0790937738102466, 'regressor__max_depth': 11, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 971, 'regressor__reg_alpha': 0.13752094414599325, 'regressor__reg_lambda': 1.864265404201034, 'regressor__subsample': 0.7340420563721767}",-0.1983276605606079,-0.19543711841106415,-0.19517499208450317,-0.19631325701872507,0.001428412586272296,56,-0.016347624361515045,-0.01754048652946949,-0.016178496181964874,-0.01668886902431647,0.0006061300006829005
19,5.967889944712321,0.04357244675734258,0.024881283442179363,0.000614212545203392,0.9395035374953653,0.7452152631896288,0.25409938837035934,0.07958128067908818,6,4,863,0.6775643618422824,0.5663513157114246,0.8536279174897843,"{'regressor__colsample_bylevel': 0.9395035374953653, 'regressor__colsample_bytree': 0.7452152631896288, 'regressor__gamma': 0.25409938837035934, 'regressor__learning_rate': 0.07958128067908818, 'regressor__max_depth': 6, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 863, 'regressor__reg_alpha': 0.6775643618422824, 'regressor__reg_lambda': 0.5663513157114246, 'regressor__subsample': 0.8536279174897843}",-0.19922798871994019,-0.1950082629919052,-0.19503086805343628,-0.1964223732550939,0.001983891184791514,57,-0.08874530345201492,-0.0854208692908287,-0.08548185974359512,-0.08654934416214626,0.0015529773256345496
55,10.761121352513632,0.029753559325744517,0.0369260311126709,0.0006032105018816798,0.8569293532510446,0.8888195914405788,0.3478743444923086,0.05545410647677733,8,6,1382,0.901158010490989,0.6817855213658315,0.7842889568776691,"{'regressor__colsample_bylevel': 0.8569293532510446, 'regressor__colsample_bytree': 0.8888195914405788, 'regressor__gamma': 0.3478743444923086, 'regressor__learning_rate': 0.05545410647677733, 'regressor__max_depth': 8, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 1382, 'regressor__reg_alpha': 0.901158010490989, 'regressor__reg_lambda': 0.6817855213658315, 'regressor__subsample': 0.7842889568776691}",-0.19847416877746582,-0.19512592256069183,-0.19573545455932617,-0.19644518196582794,0.0014561302427301677,58,-0.04819503799080849,-0.04291144758462906,-0.044863082468509674,-0.04532318934798241,0.0021814147779933134
84,10.554753621419271,0.9624118604646572,0.038631439208984375,0.001437562031604287,0.8076491452370507,0.9631601622439324,0.1962225537113177,0.09165994394715771,10,6,899,0.46267978566960644,1.7055114966565683,0.9242828140528753,"{'regressor__colsample_bylevel': 0.8076491452370507, 'regressor__colsample_bytree': 0.9631601622439324, 'regressor__gamma': 0.1962225537113177, 'regressor__learning_rate': 0.09165994394715771, 'regressor__max_depth': 10, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 899, 'regressor__reg_alpha': 0.46267978566960644, 'regressor__reg_lambda': 1.7055114966565683, 'regressor__subsample': 0.9242828140528753}",-0.19763168692588806,-0.1956537663936615,-0.19623005390167236,-0.19650516907374063,0.0008305856072183732,59,-0.020235495641827583,-0.018293671309947968,-0.01991831511259079,-0.019482494021455448,0.0008505392217406279
69,3.2959259351094565,0.05082396322747677,0.020898977915445965,0.0002960863967258168,0.753103145283024,0.7266107601271167,0.060317935550300406,0.05607787680327258,5,6,645,0.1287483982996439,1.8203980532406216,0.7964748294040087,"{'regressor__colsample_bylevel': 0.753103145283024, 'regressor__colsample_bytree': 0.7266107601271167, 'regressor__gamma': 0.060317935550300406, 'regressor__learning_rate': 0.05607787680327258, 'regressor__max_depth': 5, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 645, 'regressor__reg_alpha': 0.1287483982996439, 'regressor__reg_lambda': 1.8203980532406216, 'regressor__subsample': 0.7964748294040087}",-0.20089343190193176,-0.19366462528705597,-0.19511578977108002,-0.19655794898668924,0.0031223686170590626,60,-0.16156832873821259,-0.15077799558639526,-0.15856899321079254,-0.15697177251180014,0.004547611670079827
79,3.4290785789489746,0.02633293271643387,0.020575602849324543,0.0008341060123468727,0.9132857436510244,0.7598520782014959,0.3681235918492441,0.06298400231811167,4,2,753,0.28863055324025577,2.824952885690449,0.7463088145822606,"{'regressor__colsample_bylevel': 0.9132857436510244, 'regressor__colsample_bytree': 0.7598520782014959, 'regressor__gamma': 0.3681235918492441, 'regressor__learning_rate': 0.06298400231811167, 'regressor__max_depth': 4, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 753, 'regressor__reg_alpha': 0.28863055324025577, 'regressor__reg_lambda': 2.824952885690449, 'regressor__subsample': 0.7463088145822606}",-0.20066118240356445,-0.1940598040819168,-0.19501888751983643,-0.19657995800177255,0.0029123020360256944,61,-0.16085344552993774,-0.16021721065044403,-0.1600850224494934,-0.1603852262099584,0.00033545037270221663
78,8.908599932988485,0.0311309776836086,0.03224468231201172,0.0004594302305217435,0.8472246337776352,0.9168688289865327,0.4104307365766763,0.08184572708365537,6,2,1558,0.8385825587026248,1.3203102405978364,0.9903982199512702,"{'regressor__colsample_bylevel': 0.8472246337776352, 'regressor__colsample_bytree': 0.9168688289865327, 'regressor__gamma': 0.4104307365766763, 'regressor__learning_rate': 0.08184572708365537, 'regressor__max_depth': 6, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 1558, 'regressor__reg_alpha': 0.8385825587026248, 'regressor__reg_lambda': 1.3203102405978364, 'regressor__subsample': 0.9903982199512702}",-0.1998804211616516,-0.1949814110994339,-0.19496949017047882,-0.19661044081052145,0.002312230402262401,62,-0.043909702450037,-0.046239111572504044,-0.04481177777051926,-0.0449868639310201,0.0009590022897634685
96,5.564890305201213,0.014862965375175926,0.025624910990397137,0.0017029854234758988,0.7832761517888254,0.7660291642243291,0.10634039217061314,0.06151736824068126,4,4,1484,0.14866272775311296,2.158496494908095,0.7256049004235932,"{'regressor__colsample_bylevel': 0.7832761517888254, 'regressor__colsample_bytree': 0.7660291642243291, 'regressor__gamma': 0.10634039217061314, 'regressor__learning_rate': 0.06151736824068126, 'regressor__max_depth': 4, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 1484, 'regressor__reg_alpha': 0.14866272775311296, 'regressor__reg_lambda': 2.158496494908095, 'regressor__subsample': 0.7256049004235932}",-0.20073211193084717,-0.19447802007198334,-0.19496020674705505,-0.19672344624996185,0.0028413818707611234,63,-0.14252643287181854,-0.1393633335828781,-0.14057520031929016,-0.14082165559132895,0.0013030360518830996
76,4.197597980499268,0.09532827114291939,0.025974353154500324,0.0004820245209611996,0.7675998393137584,0.8096070459022172,0.24390490040436896,0.09508175178361462,9,6,449,0.17337359529475482,4.087061698505701,0.7240701236984927,"{'regressor__colsample_bylevel': 0.7675998393137584, 'regressor__colsample_bytree': 0.8096070459022172, 'regressor__gamma': 0.24390490040436896, 'regressor__learning_rate': 0.09508175178361462, 'regressor__max_depth': 9, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 449, 'regressor__reg_alpha': 0.17337359529475482, 'regressor__reg_lambda': 4.087061698505701, 'regressor__subsample': 0.7240701236984927}",-0.19810408353805542,-0.19684724509716034,-0.19537945091724396,-0.19677692651748657,0.001113437397307092,64,-0.09753932058811188,-0.06770459562540054,-0.07796788960695267,-0.08107060194015503,0.012375993462266971
16,10.256516377131144,0.03392424104626767,0.033929030100504555,0.0006718459671139211,0.7194676741326944,0.7761746241803034,0.1234380314193006,0.07963042728397883,6,1,1736,0.2848404943774676,0.6475477894181312,0.882869300193969,"{'regressor__colsample_bylevel': 0.7194676741326944, 'regressor__colsample_bytree': 0.7761746241803034, 'regressor__gamma': 0.1234380314193006, 'regressor__learning_rate': 0.07963042728397883, 'regressor__max_depth': 6, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 1736, 'regressor__reg_alpha': 0.2848404943774676, 'regressor__reg_lambda': 0.6475477894181312, 'regressor__subsample': 0.882869300193969}",-0.1989825963973999,-0.19739624857902527,-0.19406262040138245,-0.19681382179260254,0.0020503587769792908,65,-0.05133707821369171,-0.05085918307304382,-0.046367842704057693,-0.049521367996931076,0.002238397830437034
